总车型,车型1,款式年份,卖家报价(万),新车指导价(万),上牌时间,公里数,上牌城市,排放标准,变速箱1,服务费,厂商,级别,发动机,变速箱详情,车身结构,长宽高,轴承,行李容积,整备质量,排量,进气形式,气缸,最大马力,最大扭矩,燃料类型,燃油标号,供油方式,排放标准,驱动方式,助力类型,前悬挂类型,后悬挂类型,前制动类型,后制动类型,驻车制动类型,前轮胎规格,后轮胎规格,主副驾驶安全气囊,前后排侧气囊,前后排头部气囊,胎压检测,车内中控锁,儿童座椅接口,无钥匙启动系统,防抱死系统,车身稳定控制,电动天窗,全景天窗,电动吸合门,感应后备箱,感应雨刷,前后电动车窗,后视镜电动调节,后视镜电动调节,后视镜加热,多功能方向盘,定速巡航,空调,自动空调,GPS导航,倒车雷达,倒车影像系统,真皮座椅,前后排座椅加热,事故排查,泡水排查,火烧排查,机舱项,底盘悬架项,安全系统,外部配置,内部配置,灯光系统,高科技配置,随车工具,仪表台指示灯,发动机状态,变速箱及转向,缺陷项检测,漆面修复检测,钣金修复检测,外观件更换检测 
大众POLO 2011款 1.4L 手动致乐版,大众POLO,2011款,4.20,9.30,2012-10,2.92万公里,永川区,国四,手动,3500元（车价x4%，最低3500元） ,上汽大众,小型车,1.4L 86马力 L4,5档手动变速箱(MT),5门5座两厢车,3970/1682/1462,2470,250,1092,1.4,自然吸气,L4,86,132,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/65 R14,185/65 R14,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,无,无,标配,无,无,加装,无,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0
起亚赛拉图 2007款 1.6L MT GL,起亚赛拉图,2007款,2.20,10.20,2009-10,9.68万公里,万州区,国四,手动,3000元（车价x4%，最低3000元） ,东风悦达起亚,紧凑型车,1.6L 112马力 L4,5档手动变速箱(MT),4门5座三厢车,4500/1735/1470,2610,-,1235,1.6,自然吸气,L4,112,145,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,4,0
福特福克斯 2013款 三厢经典 1.8L 自动时尚型,福特福克斯,2013款,5.80,13.40,2013-07,6.63万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,长安福特,紧凑型车,1.8L 124马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4480/1840/1500,2640,526,1340,1.8,自然吸气,L4,124,161,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,无,标配/标配,标配,无,无,无,标配,标配,无,标配,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,2,1
雪佛兰迈锐宝 2013款 2.4L 自动豪华版,雪佛兰迈锐宝,2013款,10.20,21.70,2013-10,7.04万公里,重庆,国四,自动,4080元（车价x4%，最低3500元） ,上汽通用雪佛兰,中型车,2.4L 186马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4869/1854/1472,2737,544,1590,2.4,自然吸气,L4,186,240,汽油,92号,直喷,国四,,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,225/55 R17,225/55 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,无,标配/标配,标配,标配,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,2,0
哈弗H6 2011款 2.0L 手动两驱精英型,哈弗H6,2011款,6.00,11.50,2013-04,7.1万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,紧凑型SUV,2.0L 133马力 L4,5档手动变速箱(MT),5门5座SUV,4640/1825/1690,2680,808-20,1520,2.0,自然吸气,L4,133,186,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双横臂式独立悬架,通风盘式,盘式,-,225/65 R17,225/65 R17,正常/正常,正常/正常,正常/正常,标配,标配,无,无,标配,无,无,无,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,无,标配,无,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0
别克昂科拉 2014款 1.4T 手动两驱都市进取型,别克昂科拉,2014款,8.60,16.30,2014-04,4.55万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,上汽通用别克,小型SUV,1.4T 140马力 L4,6档手动变速箱(MT),5门5座SUV,4278/1774/1646,2555,356-13,1395,1.4,涡轮增压,L4,140,200,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,215/55 R18,215/55 R18,标配/标配,标配/无,无/无,无,标配,标配,无,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,无,无,无,无,无,无,加装,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0
长城M4 2012款 1.5L 手动豪华型,长城M4,2012款,3.90,7.40,2013-04,6.93万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,长城汽车,小型SUV,1.5L 106马力 L4,5档手动变速箱(MT),5门5座SUV,3961/1728/1617,2383,-,1106,1.5,自然吸气,L4,106,138,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵臂扭力梁式复合悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0
金杯智尚S30 2014款 1.5L 手动精英型,金杯智尚S30,2014款,3.50,7.40,2014-06,2.5万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,绵阳金杯,小型SUV,1.5L 102马力 L4,5档手动变速箱(MT),5门5座SUV,4005/1725/1644,2500,406,1206,1.5,自然吸气,L4,102,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,正常/正常,正常/正常,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0
斯柯达明锐 2014款 1.6L 自动逸俊版,斯柯达明锐,2014款,9.90,16.00,2014-09,2.3万公里,重庆,国五,自动,3960元（车价x4%，最低3500元） ,上汽斯柯达,紧凑型车,1.6L 105马力 L4,6档手自一体变速箱(AT),5门5座掀背车,4569/1769/1462,2578,560-13,1322,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国五,,电动助力,麦弗逊式独立悬架,四连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,标配/标配,标配/无,无/无,标配,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,无,无,无,标配,加装,标配,加装,标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
长安CX20 2014款 1.4L 手动运动版 国IV,长安CX20,2014款,2.60,6.10,2013-10,10.41万公里,重庆,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,小型车,1.4L 101马力 L4,5档手动变速箱(MT),5门5座两厢车,3970/1730/1615,2450,-,1060,1.4,自然吸气,L4,101,131,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/55 R15,185/55 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
标致307-三厢 2010款 1.6 手动 舒适版,标致307-三厢,2010款,3.00,10.10,2011-10,9.6万公里,重庆,国四,手动,3000元（车价x4%，最低3000元） ,东风标致,紧凑型车,1.6L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4481/1746/1526,2612,620,1290,1.6,自然吸气,L4,106,142,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,可变形横梁式，带横向稳定杆,通风盘式,盘式,-,195/65 R15,195/65 R15,标配/标配,无/无,无/无,无,标配,无,无,标配,无,加装,无,无,无,无,标配,标配/标配,标配,标配,无,无,无,无,无,加装,标配,加装,加装,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0
起亚K2 2012款 三厢 1.4L MT GLS纪念版,起亚K2,2012款,4.80,8.50,2013-10,4万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,东风悦达起亚,小型车,1.4L 107马力 L4,5档手动变速箱(MT),4门5座三厢车,4370/1700/1460,2570,-,1039,1.4,自然吸气,L4,107,135,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,175/70 R14,175/70 R14,正常/正常,正常/正常,正常/正常,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,1,1
荣威350 2014款 1.5L 自动迅达版,荣威350,2014款,5.40,9.20,2014-06,5.6万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,上汽集团,紧凑型车,1.5L 109马力 L4,4档手自一体变速箱(AT),4门5座三厢车,4521/1788/1492,2650,458,1290,1.5,自然吸气,L4,109,135,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,H型扭力梁式非独立,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,正常/正常,正常/正常,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/加装,标配,无,无,无,无,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0
Smartsmart fortwo 2010款 1.0 硬顶 pure版,Smartsmart,fortwo,5.99,14.60,2011-05,7.08万公里,永川区,国四,自动,3500元（车价x4%，最低3500元） ,smart,微型车,1.0L 70马力 L3,5档机械式自动变速箱(AMT),3门2座两厢车,2695/1559/1542,1867,-,750,1.0,自然吸气,L3,70,92,汽油,95号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,盘式,鼓式,-,155/60 R15,175/55 R15,正常/正常,正常/无,无/无,无,标配,无,无,标配,标配,无,无,无,无,无,无,标配/无,无,标配,无,无,标配,无,无,无,无,无,无/无,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,2
宝马X1 2013款 sDrive18i 时尚型,宝马X1,2013款,15.10,30.90,2013-11,6.2万公里,万州区,国四,自动,6040元（车价x4%，最低3500元） ,华晨宝马,紧凑型SUV,2.0L 150马力 L4,6档手自一体变速箱(AT),5门5座SUV,4477/1798/1577,2760,-,1580,2.0,自然吸气,L4,150,200,汽油,95号,多点电喷,国四,-,电动助力,双球节弹簧减振支柱前桥,五连杆独立悬架,通风盘式,通风盘式,-,225/50 R17,225/50 R17,正常/正常,正常/无,正常/正常,标配,标配,标配,无,标配,标配,标配,标配,无,无,标配,标配,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
中华V3 2015款 1.5L 手动智能型,中华V3,2015款,5.20,8.40,2015-10,2.65万公里,永川区,国四,手动,3500元（车价x4%，最低3500元） ,华晨中华,小型SUV,1.5L 112马力 L4,5档手动变速箱(MT),5门5座SUV,4200/1790/1600,2570,455,1325,1.5,自然吸气,L4,112,145,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,正常/正常,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,无,标配,标配,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0
奇瑞瑞虎 2011款 精英版 1.6L 手动舒适型DVVT,奇瑞瑞虎,2011款,2.78,9.70,2011-12,10.14万公里,永川区,国四,手动,3000元（车价x4%，最低3000元） ,奇瑞汽车,小型SUV,1.6L 126马力 L4,5档手动变速箱(MT),5门5座SUV,4390/1765/1705,2510,-,1343,1.6,自然吸气,L4,126,160,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆拖曳臂式独立悬架,通风盘式,盘式,-,215/60 R17,215/60 R17,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0
大众朗逸 2011款 1.6L 手动品悠版,大众朗逸,2011款,5.60,12.20,2012-10,6.96万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,上汽大众,紧凑型车,1.6L 105马力 L4,5档手动变速箱(MT),4门5座三厢车,4608/1743/1465,2610,472,1245,1.6,自然吸气,L4,105,155,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,195/65 R15,195/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,加装,加装,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,3,0
现代途胜 2009款 2.0L 手动两驱时尚型,现代途胜,2009款,6.40,18.40,2011-12,15.2万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,北京现代,紧凑型SUV,2.0L 142马力 L4,5档手动变速箱(MT),5门5座SUV,4325/1830/1730,2630,644-18,1541,2.0,自然吸气,L4,142,184,汽油,92号,多点电喷,国四,-,机械液压助力,麦弗逊式独立悬架,双连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,标配/标配,无/无,无/无,无,标配,无,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,无,无,无,无,无,加装,标配,加装,加装,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0
日产逍客 2012款 2.0XL 火 6MT 2WD,日产逍客,2012款,7.20,16.50,2013-09,6.89万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,东风日产,紧凑型SUV,2.0L 144马力 L4,6档手动变速箱(MT),5门5座SUV,4315/1783/1606,2630,352-15,1376,2.0,自然吸气,L4,144,198,汽油,92号,多点电喷,国四,-,电动助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,215/65 R16,215/65 R16,正常/正常,正常/无,正常/无,无,标配,标配,标配,标配,无,无,无,无,无,无,标配,标配/标配,标配,标配,无,无,标配,无,无,标配,加装,加装,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0
长安悦翔V3 2012款 1.3L 手动舒适型 国IV,长安悦翔V3,2012款,2.08,5.00,2013-02,5.62万公里,重庆,国四,手动,3000元（车价x4%，最低3000元） ,长安汽车,小型车,1.3L 94马力 L4,5档手动变速箱(MT),4门5座三厢车,4180/1650/1465,2410,-,985,1.3,自然吸气,L4,94,121,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,鼓式,-,175/65 R14,175/65 R14,无/无,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0
日产奇骏 2014款 2.0L CVT舒适版 2WD,日产奇骏,2014款,15.00,21.40,2015-09,3.32万公里,重庆,国四,自动,6000元（车价x4%，最低3500元） ,东风日产,紧凑型SUV,2.0L 150马力 L4,7档无级变速箱(CVT),5门5座SUV,4643/1820/1725,2706,550,1460,2.0,自然吸气,L4,150,200,汽油,92号,直喷,国四,-,电动助力,麦弗逊式独立悬架+横向稳定杆,带横向稳定杆+复合多连杆式独立悬架,通风盘式,通风盘式,-,225/65 R17,225/65 R17,正常/正常,正常/无,无/无,无,标配,标配,标配,标配,标配,标配,标配,无,无,无,标配,标配/标配,标配,无,标配,无,标配,标配,加装,无,标配,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
现代名图 2014款 1.8L 自动智能型GLS,现代名图,2014款,9.78,16.30,2015-08,7.5万公里,重庆,国四,自动,3912元（车价x4%，最低3500元） ,北京现代,中型车,1.8L 143马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4710/1820/1470,2770,526,1421,1.8,自然吸气,L4,143,176,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,正常/正常,无/无,无/无,无,标配,标配,标配,标配,无,标配,标配,无,无,无,无,标配/标配,标配,无,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,1,1
起亚K3S 2014款 1.6L 自动Premium,起亚K3S,2014款,8.30,15.60,2015-04,2万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,东风悦达起亚,紧凑型车,1.6L 128马力 L4,6档手自一体变速箱(AT),5门5座两厢车,4365/1780/1460,2700,-,1321,1.6,自然吸气,L4,128,156,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,215/45 R17,215/45 R17,正常/正常,正常/无,无/无,标配,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,加装,标配,加装,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
长城C30 2012款 1.5L 手动舒适型,长城C30,2012款,2.30,7.00,2012-01,3.8万公里,永川区,国四,手动,3000元（车价x4%，最低3000元） ,长城汽车,紧凑型车,1.5L 106马力 L4,5档手动变速箱(MT),4门5座三厢车,4452/1705/1480,2610,510,1125,1.5,自然吸气,L4,106,138,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架,纵臂扭力梁式复合悬架,通风盘式,盘式,-,185/65 R15,185/65 R15,正常/正常,无/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,标配,无,无,无,标配,无,无,加装,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0
长安CS35 2015款 1.6L 手动豪华型 国IV,长安CS35,2015款,5.20,9.00,2015-09,3万公里,重庆,国四,手动,3500元（车价x4%，最低3500元） ,长安汽车,小型SUV,1.6L 125马力 L4,5档手动变速箱(MT),5门5座SUV,4160/1810/1670,2560,-,1270,1.6,自然吸气,L4,125,160,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式后悬架,通风盘式,盘式,-,215/50 R17,215/50 R17,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,无,标配,标配/标配,标配,无,标配,无,标配,无,标配,标配,标配,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
纳智捷大7 SUV 2013款 锋芒限量版 2.2T 四驱智尊型,纳智捷大7,SUV,9.12,27.00,2013-11,10.4万公里,重庆,国四,自动,3648元（车价x4%，最低3500元） ,东风裕隆,中型SUV,2.2T 178马力 L4,5档手自一体变速箱(AT),5门5座SUV,4800/1930/1760,2910,-,1960,2.2,涡轮增压,L4,178,275,汽油,92号,多点电喷,国四,适时四驱,机械液压助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,盘式,-,235/55 R18,235/55 R18,正常/正常,无/无,无/无,无,标配,标配,标配,标配,标配,标配,无,无,无,无,标配,标配/标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配,标配/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0
别克英朗 2010款 GT 1.6L 自动时尚版,别克英朗,2010款,6.70,16.60,2012-01,4.2万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,上汽通用别克,紧凑型车,1.6L 121马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4671/1815/1478,2685,455,1410,1.6,自然吸气,L4,121,150,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,复合扭力梁式非独立悬架,通风盘式,盘式,-,205/60 R16,205/60 R16,标配/标配,标配/无,无/无,无,标配,标配,无,标配,无,标配,无,无,无,标配,标配,标配/标配,标配,无,无,无,无,标配,无,加装,标配,加装,标配,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,5,0
青年莲花莲花L3 2013款 两厢 1.5L 手动精英型,青年莲花莲花L3,2013款,3.00,6.90,2013-12,10.37万公里,重庆,国四,手动,3000元（车价x4%，最低3000元） ,莲花汽车,紧凑型车,1.5L 106马力 L4,5档手动变速箱(MT),5门5座掀背车,4310/1725/1460,2600,370,1225,1.5,自然吸气,L4,106,134,汽油,92号,多点电喷,国四,,机械液压助力,麦弗逊式独立悬架+横向稳定杆,多连杆悬架带横向稳定杆,通风盘式,盘式,-,195/60 R15,195/60 R15,正常/正常,无/无,无/无,无,标配,无,无,标配,无,无,无,无,无,无,无,标配/标配,标配,标配,标配,无,标配,无,无,标配,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,10,4,0
大众POLO 2011款 劲取 1.4L 自动实尚版,大众POLO,2011款,4.52,11.20,2012-04,5.96万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,上汽大众,小型车,1.4L 86马力 L4,6档手自一体变速箱(AT),4门5座三厢车,4176/1650/1465,2465,420,1167,1.4,自然吸气,L4,86,130,汽油,92号,多点电喷,国四,,电动助力,麦弗逊式独立悬架,扭力梁式非独立悬架,通风盘式,鼓式,-,185/60 R14,185/60 R14,正常/正常,正常/无,无/无,无,标配,标配,无,标配,无,无,无,无,无,无,无,标配/标配,无,无,无,无,标配,无,无,无,无,无,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0
马自达3星骋 2011款 三厢 2.0L 自动豪华型,马自达3星骋,2011款,6.10,16.70,2011-12,7.85万公里,重庆,国四,自动,3500元（车价x4%，最低3500元） ,长安马自达,紧凑型车,2.0L 150马力 L4,5档手自一体变速箱(AT),4门5座三厢车,4595/1755/1475,2640,377,1325,2.0,自然吸气,L4,150,182,汽油,92号,多点电喷,国四,,电子液压助力,麦弗逊式独立悬架,多连杆独立悬架,通风盘式,盘式,-,205/55 R16,205/55 R16,正常/正常,正常/无,正常/正常,无,标配,标配,标配,标配,标配,标配,无,无,无,无,无,标配/标配,标配,无,标配,标配,标配,标配,无,标配,无,标配,无/无,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0
